year,country,iso,ifs,pop,rgdpmad,rgdpbarro,rconsbarro,gdp,iy,cpi,ca,imports,exports,narrowm,money,stir,ltrate,hpnom,unemp,wage,debtgdp,revenue,expenditure,xrusd,tloans,tmort,thh,tbus,bdebt,lev,ltd,noncore,crisisJST,crisisJST_old,peg,peg_strict,peg_type,peg_base,JSTtrilemmaIV,eq_tr,housing_tr,bond_tr,bill_rate,rent_ipolated,housing_capgain_ipolated,housing_capgain,housing_rent_rtn,housing_rent_yd,eq_capgain,eq_dp,eq_capgain_interp,eq_tr_interp,eq_dp_interp,bond_rate,eq_div_rtn,capital_tr,risky_tr,safe_tr,xrusd_return,eq_tr_usd,bond_tr_usd,bill_rate_usd,cum_eq_tr_usd
1970,Norway,NOR,142,3877.386,10027.2,36.50919672744735,40.02,91530.0,0.3290615098874686,21.425993343666335,-1727.879999758,26443.0,17549.0,7786.25,39969.75,6.239999999999998,6.29,16.70366585949638,1.5,16.47835184291002,0.20762353044683216,31746.0,28402.0,7.139999999,46192.0,16762.0,,,68009.890625,5.077625751495361,82.54986572265625,17.16134262084961,0,0,1,1,PEG,USA,-0.38999999,0.3628723919391632,0.2115686535835266,0.0567249096930027,0.03840000182390213,,,0.132477268576622,0.0790913850069046,0.06983926892280579,0.31596672534942627,0.03564351424574852,,,,0.06289999932050705,0.046905677765607834,0.19409333169460297,0.2262416034936905,0.047562457621097565,-0.0013986013987971016,0.36478117680209055,0.05820491656953086,0.039854343563355155,61.35075776939186
1971,Norway,NOR,142,3903.039,10472.4,38.29673717579717,41.98,102897.0,0.3414676812735065,22.76272663374549,-3522.749999475,28714.0,18003.0,8590.56,45586.17,5.083333333333333,6.4,17.543216270313394,1.5,18.538548205375818,0.21199068000704874,34170.0,34521.0,6.709999999,52838.4,18832.0,,,74305.1328125,5.005423069000244,81.82238006591797,16.072467803955078,0,0,1,1,PEG,USA,-0.94499999,-0.18755298852920532,0.12382230162620544,0.05064783990383148,0.03819999843835831,,,0.0502583272755146,0.07356397807598114,0.07004369795322418,-0.2177078127861023,0.03854675590991974,,,,0.06400000303983688,0.030154826119542122,0.08676721155643463,0.09627046436071396,0.044423919171094894,-0.060224089644289054,-0.1354885749696665,0.11797698613721086,0.1047314439517748,52.9029424509381
1972,Norway,NOR,142,3933.004,10921.9,40.03252278373781,42.75,114362.0,0.3115283048565083,24.405545543019826,-391.759999941,28808.0,21625.0,9217.396,50691.75,5.3999999999999995,6.27,19.76988648293045,1.67,20.31815011534953,0.22627988153162681,40078.0,39337.0,6.639999999,59617.0,21329.0,,,83192.40625,4.598505973815918,82.18083190917969,18.045961380004883,0,0,1,1,PEG,USA,-0.08625,0.16951382160186768,0.20051707327365875,0.07403770089149475,0.038100000470876694,,,0.12692667543888092,0.07359039783477783,0.06530185043811798,0.13393321633338928,0.031378041952848434,,,,0.06270000338554382,0.035580605268478394,0.1705489456653595,0.19770367443561554,0.05606885254383087,-0.010432190761614378,0.18184303357844311,0.08536038749898389,0.04904382577869382,62.70481702502092
1973,Norway,NOR,142,3960.613,11324.4,41.552885273777335,44.03,129928.0,0.33200695769964905,26.222928906991566,-2084.809999636,36041.0,27085.0,9949.387,56631.67,6.199999999999999,6.19,20.752767940875945,1.55,22.451311765652655,0.2291665049410413,45886.0,46080.0,5.727499999,67609.8,23797.0,,,94233.1015625,4.621545791625977,80.97506713867188,16.803829193115234,0,0,0,0,FLOAT,DEU,0.0,0.43881869316101074,0.11973944306373596,0.03943103179335594,0.040300000458955765,,,0.04971699416637421,0.07002244889736176,0.06670602411031723,0.4091605842113495,0.021046670153737068,,,,0.061900001019239426,0.029658138751983643,0.13859157264232635,0.16089443862438202,0.03986551612615585,-0.13742469881587716,0.6680499559700293,0.20503222195957838,0.2060396339088968,105.26281723366492
1974,Norway,NOR,142,3985.258,11726.2,42.87340234045474,45.17,150379.0,0.36498447256598326,28.693135505653057,-5819.189998882,46556.0,34732.0,11276.83,62921.17,7.5166666666666675,7.1,21.549207060173845,1.48,25.48259026771822,0.2279828591386583,50600.0,51805.0,5.204999999,76996.3,25708.0,,,105120.96875,4.303439617156982,81.92786407470703,17.514883041381836,0,0,0,0,FLOAT,DEU,0.0,-0.32542476058006287,0.11332608759403229,-0.034527488052845,0.04439999908208847,,,0.03837554529309273,0.07495054602622986,0.07218057662248611,-0.34192848205566406,0.0250789076089859,,,,0.07100000232458115,0.0165037140250206,0.06776644289493561,0.08257010579109192,0.004936255514621735,-0.09122653864534727,-0.2577080338433416,0.062390742031555924,0.14924130544620628,77.87803553372278
1975,Norway,NOR,142,4007.313,12271.3,44.779825194496894,47.4,171849.0,0.3744624641400299,32.04572955340082,-13839.629997521999,50545.0,37922.0,13144.19,71279.66,7.483333333333334,7.29,24.004031185700487,2.29,29.916304522774823,0.24135378541760907,57512.0,61133.0,5.584999999,88881.9,32135.0,,,114225.1015625,4.200839042663574,82.46360778808594,16.09527015686035,0,0,0,0,FLOAT,DEU,0.0,-0.11795850098133087,0.19547894597053528,0.06705208122730255,0.04670000076293945,,,0.1139160618185997,0.08156289160251617,0.07322175800800323,-0.14710745215415955,0.03417659178376198,,,,0.07289999723434448,0.02914896048605442,0.15425601601600647,0.17852722108364105,0.056876040995121,0.07300672431758053,-0.17797206762181572,-0.005549492799371891,-0.02451683009849903,63.83994845983909
1976,Norway,NOR,142,4026.152,12930.0,47.166491973603094,50.07,196119.0,0.3888761415263182,34.98462975645507,-19423.009996254,60533.0,43330.0,14863.14,82994.09,8.1125,7.25,24.810268325798187,1.76,33.98519233864477,0.30943390394551795,65722.0,68717.0,5.184999999,103402.5,40168.75,,,139892.828125,4.352428913116455,81.570556640625,14.627960205078125,0,0,0,0,FLOAT,DEU,0.0,0.12048246711492538,0.11413463950157166,0.07990678399801254,0.04859999939799309,,,0.03359023481607437,0.08054440468549728,0.07792682200670242,0.08048341423273087,0.03701958805322647,,,,0.07249999791383743,0.03999904915690422,0.10241550207138062,0.1144513487815857,0.06425338983535767,-0.07162041183019156,0.2069227731771066,0.16321685413928821,0.12949488847033463,77.25681040780967
1977,Norway,NOR,142,4043.205,13424.9,48.900535339391354,53.11,220968.0,0.381064226494334,38.15548546780574,-25872.242994966,68579.0,47263.0,16500.4,97708.41,11.716666666666667,7.39,29.75350979102221,1.46,37.48538011695906,0.35164086262492283,72431.0,71931.0,5.139499999,116915.2,50210.9375,,,172868.703125,4.499303817749023,81.09033966064453,16.539203643798828,0,0,0,0,FLOAT,DEU,0.0,-0.21684470772743225,0.28247982263565063,-0.010584969073534012,0.05090000107884407,,,0.1992398351430893,0.08323998004198074,0.06941062211990356,-0.25532814860343933,0.051678366959095,,,,0.0738999992609024,0.038483425974845886,0.20090791583061218,0.26567137241363525,0.02015751600265503,-0.008775313405742691,-0.2099114329331262,-0.0018256765517100648,0.06020362011929392,60.829811198330354
1978,Norway,NOR,142,4058.671,13840.2,50.620640767960516,51.95,243888.0,0.29938332349275076,41.26655883165717,-10562.317497897,60169.0,57084.0,17730.17,110120.1,11.4,8.45,33.20325294290553,1.8,40.74682118139384,0.4024649084261232,80704.0,83243.0,5.022499999,140663.2,62806.0625,96532.67624478196,44130.52375521805,189952.28125,4.673485279083252,78.66487884521484,13.888375282287598,0,0,0,0,FLOAT,DEU,0.0,0.0947144478559494,0.19421763718128204,0.09266217052936554,0.0632999986410141,,,0.11594602465629578,0.07827161252498627,0.07013924419879913,0.02861996740102768,0.064255490899086,,,,0.08449999988079071,0.06609448045492172,0.15859787166118622,0.19122284650802612,0.07798108458518982,-0.022764860399409448,0.12021600891610817,0.11811592343676014,0.08806975471184897,68.26274433263012
1979,Norway,NOR,142,4072.517,14411.3,52.67525668978811,53.91,269067.0,0.28601798065165923,43.23613163680921,-5142.743998956,69339.0,68527.0,19444.83,124210.9,10.222222222222221,8.59,35.59397001805635,1.99,42.132088631364326,0.424,88218.0,92152.0,4.925999999,159586.7,69636.125,110414.18515875674,49172.514841243275,196968.71875,4.72432804107666,76.16007995605469,12.889854431152344,0,0,0,0,FLOAT,DEU,0.0,0.6134979724884033,0.1461111456155777,-0.04719572141766548,0.06870000064373016,,,0.0720018818974495,0.0741092637181282,0.06913165748119354,0.5555097460746765,0.03727927803993225,,,,0.08590000122785568,0.057988278567790985,0.12458595633506775,0.17100118100643158,0.010752139613032341,-0.01921353907799171,0.6451062864097876,-0.02853035136044657,0.08963575989729389,112.9445761156037
1980,Norway,NOR,142,4085.62,15076.0,54.87611846758379,54.81,318279.0,0.28288074299592497,47.94722993187474,5687.639998901999,83602.0,91672.0,20354.0,139709.7,12.266666666666666,10.2675,38.87882647705163,1.1115384615384616,46.2610655078062,0.392,100360.0,106564.0,5.179999999,185073.9,79239.8906,130094.03336435044,54979.86663564956,221397.90625,4.457201957702637,75.04405975341797,16.24148941040039,0,0,0,0,FLOAT,DEU,0.0,-0.04689003899693489,0.17005860805511475,0.09093526750802994,0.07129999995231628,,,0.09228521585464478,0.07777339220046997,0.07120245695114136,-0.08040384948253632,0.036444056779146194,,,,0.10267499834299088,0.033513814210891724,0.13821901381015778,0.15941068530082703,0.08111763000488281,0.05156313439942401,-0.09362554674626189,0.03744153044228993,0.018769073303586792,102.27645287800925
1981,Norway,NOR,142,4099.702,15169.4,55.51008964138793,54.68,365013.0,0.2776887398531011,54.50023429333523,12642.927497823,89688.0,104265.0,21377.17,157785.0,12.275,12.3125,50.54882913651443,1.3076923076923077,51.76618917323889,0.354,116550.0,122304.0,5.807499999,190752.8,89729.5703,128137.61414340069,62615.18585659931,244381.609375,4.500461578369141,76.24730682373047,17.84758186340332,0,0,0,0,FLOAT,DEU,0.0,0.20941348373889923,0.3804076313972473,-0.061702996492385864,0.07590000331401825,,,0.300163596868515,0.0802440345287323,0.0617184154689312,0.14569091796875,0.055619336664676666,,,,0.12312500178813934,0.06372256577014923,0.28174105286598206,0.37197303771972656,0.007098503410816193,0.12113899616238213,0.07873643489226345,-0.1630859271514321,-0.04035092259141404,110.40807258594255
1982,Norway,NOR,142,4114.787,15145.3,55.361384149440006,54.97,404325.0,0.2876126878130217,60.68197383123667,4669.747999338,99747.0,113236.0,22687.0,174500.3,14.54,13.2033,61.80451548787145,1.7,57.66779333655238,0.319,127660.0,138031.0,7.053999999,233775.0,100671.5078,162710.8215017363,71064.17849826372,294261.8125,5.0139312744140625,79.93109893798828,20.308074951171875,0,0,0,0,FLOAT,DEU,0.0,-0.12114652991294861,0.2922116219997406,0.14721937477588654,0.08060000091791153,,,0.22266997396945953,0.06954164057970047,0.05687687173485756,-0.16952425241470337,0.05825301632285118,,,,0.13203300535678864,0.04837771877646446,0.23943373560905457,0.27630308270454407,0.11390969157218933,0.21463624627027747,-0.2764471892011271,-0.05550375406744579,-0.11035093491071457,79.6096240652436
1983,Norway,NOR,142,4128.432,15635.8,57.3368817805827,55.89,449657.0,0.26378995545493567,65.7859640269617,15336.24948,98408.0,131397.0,23141.83,190676.8,13.5375,12.8583,65.21562644345842,2.04,62.8574494339825,0.295,140913.0,153136.0,7.72218,264642.0,113670.4688,184012.72331921232,80629.27668078768,327353.375,5.249002456665039,83.98699951171875,21.014413833618164,0,0,0,0,FLOAT,DEU,0.0,0.9280383586883545,0.11775650084018707,0.19336993992328644,0.08380000293254852,,,0.0551917739212513,0.06256473064422607,0.05929228290915489,0.853354811668396,0.04029638320207596,,,,0.12858299911022186,0.07468349486589432,0.16651104390621185,0.17371773719787598,0.13858497142791748,0.0947235612552769,0.7612102515429084,0.09011076600461188,-0.009978371444022471,140.97049627672695
1984,Norway,NOR,142,4140.095,16512.7,60.557775096185146,57.57,506486.0,0.2752632846712446,69.91673575316301,26524.952999999998,113102.0,154035.0,24565.33,216753.0,13.156,12.16,70.60957686547317,2.9,67.63506625891947,0.299,159048.0,166670.0,9.087,319230.8,131461.3438,223637.95720146713,95592.84279853287,393300.25,5.076484680175781,87.84599304199219,23.009496688842773,0,0,0,0,FLOAT,DEU,0.0,0.3228360414505005,0.1460449993610382,0.14599138498306274,0.08720000088214874,,,0.08271027356386185,0.06333472579717636,0.058496467769145966,0.28100261092185974,0.03265678882598877,,,,0.12160000205039978,0.04183343052864075,0.15247081220149994,0.16150030493736267,0.11659569293260574,0.1767402469250911,0.12415296825885602,-0.026130543271871143,-0.07609176815097274,158.59655479466548
1985,Norway,NOR,142,4152.419,17319.7,63.646258008206125,62.98,562402.0,0.2749990220518419,73.87809537540998,23141.789999999997,132563.0,170733.0,26496.17,251186.2,13.435714285714285,12.5817,75.67711322312893,2.32,72.70722678255271,0.325,180974.0,182424.0,7.5825,381416.9,154563.1094,265618.1523657596,115798.74763424046,417583.59375,4.938788414001465,100.4338607788086,27.900802612304688,0,0,0,0,FLOAT,DEU,0.0,0.3579067587852478,0.13399814069271088,0.07075813412666321,0.08980000019073486,,,0.07176785916090012,0.06223028153181076,0.05806320905685425,0.32435309886932373,0.0253358893096447,,,,0.12581700086593628,0.03355366364121437,0.1424502730369568,0.15873046219348907,0.08027906715869904,-0.16556619346318918,0.6273390988567815,0.28321518823725533,0.30603529201888646,258.7177136601979
1986,Norway,NOR,142,4166.596,17882.1,65.96466988887174,65.91,581913.0,0.32891686557956257,79.18754280359015,-33633.0,150052.0,133847.0,28692.0,272079.3,13.8,13.4717,98.34805369315399,1.79,79.32399806856591,0.409,214231.0,203338.0,7.4,450536.8,182335.1875,308342.38833463215,142194.4116653678,470538.90625,4.5619659423828125,130.6031951904297,42.70333480834961,0,0,0,0,FLOAT,DEU,0.0,-0.06622618436813354,0.3605445921421051,0.14048552513122559,0.094200000166893,,,0.29957541823387146,0.06096918135881424,0.04691469296813011,-0.08668089658021927,0.022396022453904152,,,,0.13471700251102448,0.020454715937376022,0.2676253318786621,0.31669318675994873,0.1173427626490593,-0.024068578964721296,-0.04319730310423964,0.16861236409561053,0.12118533800884679,247.4986088616782
