year,iso,eq_tr,bond_tr,bill_rate,cpi,xrusd,eq_tr_usd,bond_tr_usd,bill_rate_usd,xrusd_return,cpi_return
1982,FIN,0.41609060764312744,0.12422684580087662,0.1166333332657814,63.928,5.291,0.16611354706125603,-0.07422862083643567,-0.0804816796373069,0.21436768418636679,0.09567065437219348
1983,FIN,0.688093900680542,0.09506866335868835,0.14668333530426025,69.276,5.81,0.5372985935457399,-0.0027524444353147492,0.04425155371684042,0.09809109809109794,0.08365661369040168
1984,FIN,-0.028777852654457092,0.10993430763483047,0.165024995803833,74.172,6.53,-0.13586513383191368,-0.012447423069163244,0.03656894726190951,0.12392426850258187,0.07067382643339687
1985,FIN,0.1611374467611313,0.13921816647052765,0.13460832834243774,78.524,5.417,0.39970971522063636,0.3732868058062664,0.36772981061032284,-0.1704441041347627,0.05867443240036677
1986,FIN,0.6566540598869324,0.14907856285572052,0.11902499943971634,80.801,4.794,0.8719430626632276,0.2984060440111469,0.26444689653002573,-0.11500830718109659,0.028997503947837615
1987,FIN,0.311012864112854,-0.0037509631365537643,0.09965833276510239,84.099,3.946,0.5927510569075067,0.2103441162502182,0.33597619038922977,-0.1768877763871505,0.04081632653061227
1988,FIN,0.34797030687332153,0.06354576349258423,0.12556666135787964,88.385,4.169,0.27586731372562423,0.006656652132822627,0.06536004934473327,0.05651292448048642,0.05096374510992998
1989,FIN,-0.1548997461795807,0.06741061806678772,0.1399666666984558,94.248,4.059,-0.13199730027658851,0.0963377350875676,0.17086007230003974,-0.026385224274406198,0.06633478531425015
1990,FIN,-0.3055950403213501,0.11544720828533173,0.13079166412353516,100.0,3.634,-0.2243836732703247,0.2458998950000444,0.2630389005716647,-0.10470559251047062,0.06103047279517863
1991,FIN,-0.19758999347686768,0.1369599997997284,0.13251666724681854,104.116,4.133,-0.2944694014747006,-0.0003114833602195777,-0.004218347743784601,0.13731425426527247,0.041159999999999995
1992,FIN,0.08005882054567337,0.18678277730941772,0.07773333042860031,106.825,5.245,-0.148926004706336,-0.06482874764159707,-0.15075846431622408,0.2690539559641907,0.026019055668677276
1993,FIN,0.9286217093467712,0.38025516271591187,0.05350000038743019,109.069,5.7845,0.7487459357807615,0.25152361110639787,-0.044756244786572474,0.10285986653956154,0.021006318745611978
1994,FIN,0.17700904607772827,-0.11808408051729202,0.057500001043081284,110.254,4.7432,0.4354041210652344,0.0755276261274509,0.2896586178178666,-0.18001555882098721,0.010864681990299739
1995,FIN,-0.06346261501312256,0.28859567642211914,0.036249998956918716,111.34,4.3586,0.019176828447152072,0.40230051218404883,0.1276880179535762,-0.08108449991566871,0.009849982767065127
1996,FIN,0.5078455209732056,0.16059450805187225,0.0323166660964489,111.982,4.6439,0.4152103808681955,0.08929288373885957,-0.031104153653613964,0.06545679805442121,0.0057661217891143875
1997,FIN,0.35156741738319397,0.11638478934764862,0.03568333387374878,113.34413300822071,5.4207,0.15788439308314683,-0.04359597040021668,-0.11273270349285114,0.16727319709726732,0.012163856764664941
1998,FIN,0.7205333113670349,0.1762569546699524,0.029634999111294746,114.8732170266128,5.096,0.8301599138397344,0.2512040961890525,0.09523988219831159,-0.05990001291346136,0.013490632270143132
1999,FIN,1.6703780889511108,-0.06379954516887665,0.043917667120695114,116.3788966977846,5.91850487756321,1.299271019085094,-0.19390494448934392,-0.10115737982844186,0.16140205603673666,0.013107317006913529
2000,FIN,-0.09294048696756363,0.09091049432754517,0.042617835104465485,119.81309457990805,6.389822675980655,-0.1598458322947619,0.010444171781585743,-0.03428638705484244,0.0796346050510476,0.029508768166461145
2001,FIN,-0.30624720454216003,0.04624957591295242,0.033185917884111404,123.00700783056989,6.746544876886418,-0.34292924380763645,-0.009070659589376806,-0.021443579332329654,0.05582661976625447,0.026657463959681722
2002,FIN,-0.32819512486457825,0.12214834988117218,0.023334667086601257,125.47538631740282,5.6696195289405935,-0.20058802614941929,0.3352966918420346,0.21771367908058403,-0.15962620387145984,0.02006697447866452
2003,FIN,0.08504386246204376,0.04358291253447533,0.02106333337724209,127.0949671450467,4.707624703087887,0.30677066681563936,0.256837244713495,0.22971582917465105,-0.1696753760886777,0.01290755800940096
2004,FIN,0.07573208957910538,0.09650126099586487,0.0218468327075243,127.282201922809,4.365120035239704,0.16013830500055382,0.18253710815713986,0.10202499669906473,-0.07275530430952212,0.0014731879787861157
2005,FIN,0.3520565927028656,0.07093699276447296,0.030792249366641045,128.26830508569043,5.0400356022717645,0.1710015141410841,-0.07247311477553131,-0.10724204054193787,0.15461558023226246,0.0077473766794155735
2006,FIN,0.2182711809873581,-0.01473566610366106,0.04277608171105385,129.90348881148114,4.514601366742597,0.36006030801080846,0.09993483745145237,0.16414012004192413,-0.1042520880789674,0.0127481510315297
2007,FIN,0.25041505694389343,0.013387619517743587,0.046342331916093826,131.95995078723703,4.03894436519258,0.39767350442453053,0.13273190181630312,0.16956761337409465,-0.10535969023843537,0.01583069088113775
2008,FIN,-0.5130674242973328,0.11503367125988007,0.012283583171665668,137.12763065347642,4.2722785082992,-0.5396616631985585,0.05413515406044089,-0.04300315012566602,0.05777107135158434,0.03916097145694898
2009,FIN,0.26212233304977417,0.05199330300092697,0.008109583519399166,139.3682068273652,4.127259475218656,0.30646937773335137,0.08895706855150953,0.043531411955196386,-0.03394418992086646,0.01633934870172713
2010,FIN,0.23451858758926392,0.0760173350572586,0.013906000182032585,141.71800328828203,4.449730579254603,0.14505326720586775,-0.0019614305820437883,-0.059571569177265915,0.07813201616524561,0.016860347954591275
2011,FIN,-0.2702140212059021,0.11286138743162155,0.005731833167374134,146.42851823881847,4.595200556457223,-0.2933168103864068,0.07763160394983926,-0.026106556701642414,0.03269186181312307,0.03323864887479631
2012,FIN,0.14102987945079803,0.10474903136491776,0.0022066666278988123,151.05789811899123,4.506389267849023,0.1635171365232111,0.12652127056408724,0.02195801526304164,-0.01932696680309215,0.03161528871460987
2013,FIN,0.3224339783191681,-0.02912985160946846,0.002099333330988884,154.4047197714923,4.311311725038069,0.3822712592844968,0.01479992545504194,0.047442163556743244,-0.04328910158799234,0.02215588654533447
2014,FIN,0.10742779821157455,0.17269517481327057,0.0020992739591747522,156.2723866796712,4.897232517914504,-0.025068457828531066,0.03239011800507008,-0.11779513558564703,0.13590313812700744,0.012095918511706863
2015,FIN,0.14863774180412292,0.0011106575839221478,-0.00019277077808510512,156.0289814685802,5.46131165610361,0.029999101805574746,-0.10229044319939395,-0.10345924515781357,0.11518324607329858,-0.0015575701905028304
2016,FIN,0.10649999976158142,0.03781925141811371,-0.002637,156.63593420649298,5.640574898017266,0.07133429755550935,0.004836293671198311,-0.03433421668044456,0.03282421022673368,0.003889999999999913
2017,FIN,0.10989999771118164,-0.019234921783208847,-0.003291,157.9512585202731,4.957666972400572,0.2627863269661499,0.11586335101545986,0.13400351361350782,-0.12107062453097547,0.008397334369303275
2018,FIN,-0.025299999862909317,-0.004887427669018507,-0.003221,159.7970813710464,5.192777292576421,-0.06943091790463629,-0.04994255372386003,-0.04835157591928563,0.04742358078602552,0.011686028133396639
2019,FIN,0.2046000063419342,0.02994687482714653,-0.003563,161.61325871534066,5.2926206159871825,0.18187567434456686,0.010517309328224034,-0.022360414148471452,0.019227345558126843,0.01136552262852113
2020,FIN,0.18119999766349792,-0.0014356066239997745,-0.004252000000000001,162.23269377177093,4.845350827153452,0.2902354612185136,0.09074093565220731,0.08766456364607422,-0.08450819004156133,0.0038328232556792347
1870,FRA,-0.2104566991329193,-0.21380528807640076,0.05999999865889549,0.06186036760679077,0.04510262999999999,,,,,
1871,FRA,0.221278116106987,0.09574708342552185,0.054999999701976776,0.0645795046444519,0.046776456,0.17757649270971831,0.056537401579128455,0.017248391724211887,0.03711149438513919,0.04395604395604399
1872,FRA,0.11752408742904663,-0.008292817510664463,0.05000000074505806,0.06389972038503662,0.046832478000000004,0.11618728149650659,-0.009479118602343295,0.04874396855214824,0.0011976537940369572,-0.010526315789473691
1873,FRA,0.07771899551153183,0.16242556273937225,0.04749999940395355,0.06389972038503662,0.04582685099999999,0.10136852186234502,0.1879338947733784,0.07048639840179471,-0.021472854799611838,0.0
1874,FRA,0.09581796824932098,0.1215175986289978,0.03500000014901161,0.06389972038503662,0.046470015,0.08065139970547341,0.10599533669719863,0.020675177140113243,0.014034654050308097,0.0
1875,FRA,0.15812399983406067,0.10847428441047668,0.032499998807907104,0.06254015186620605,0.045048808999999995,0.19466065449474623,0.14344458304478436,0.06507345026820666,-0.030583291182497103,-0.021276595744680864
1876,FRA,0.06832072138786316,0.10364202409982681,0.02500000037252903,0.0645795046444519,0.046465112,0.03575723929265595,0.07000191343661233,-0.006243022898944406,0.031439299538418605,0.03260869565217393
1877,FRA,0.052489448338747025,0.08817841857671738,0.019999999552965164,0.0645795046444519,0.04953959,-0.012829131289174955,0.020644944682627786,-0.043302251406834746,0.06616745053794336,0.0
1878,FRA,0.09132376313209534,0.09590411186218262,0.029999999329447746,0.06321993612562134,0.05146446999999999,0.05050594677883846,0.054914980781239464,-0.008524178588040887,0.03885538818548942,-0.021052631578947382
1879,FRA,0.1176941841840744,0.10677671432495117,0.028750000521540642,0.06321993612562134,0.05201294,0.10590823766385382,0.09510589117006307,0.01790195938435346,0.010657255384151616,0.0
1880,FRA,0.2264171540737152,0.07605385780334473,0.025200000032782555,0.06389972038503662,0.052169664,0.22273284815111927,0.0728212614651671,0.02212017485305484,0.0030131732603463097,0.010752688172043019
1881,FRA,0.2659670412540436,0.0395994707942009,0.03680000081658363,0.06321993612562134,0.05229440999999999,0.26294713292104444,0.03711955227932151,0.034326760313404314,0.0023911597360488086,-0.010638297872340432
1882,FRA,-0.16996677219867706,-0.03290891647338867,0.0340999998152256,0.06321993612562134,0.051727388000000006,-0.1608681666225682,-0.022307918789851833,0.0454355315860393,-0.010842879764777661,0.0
1883,FRA,-0.03652653470635414,0.0020501520484685898,0.02669999934732914,0.0645795046444519,0.052026322,-0.042062482007685253,-0.0037074500390371634,0.020800763618059603,0.005779027543397199,0.021505376344086037
1884,FRA,0.051439400762319565,0.0657527968287468,0.024800000712275505,0.0645795046444519,0.05189552,0.05408954043716063,0.06843901323684509,0.027382996117142122,-0.002514150433313339,0.0
1885,FRA,0.02231903001666069,0.053103554993867874,0.02449999935925007,0.06321993612562134,0.051979454999999994,0.02066821725257073,0.05140303222216125,0.022845664825611456,0.0016173843137132708,-0.021052631578947382
1886,FRA,0.04122351109981537,0.07766764611005783,0.02199999988079071,0.06321993612562134,0.05188371099999999,0.0431449408110931,0.07965632828256397,0.02388595533969351,-0.001841958519957583,0.0
1887,FRA,0.022940820083022118,0.01282438077032566,0.02419999986886978,0.06254015186620605,0.052137117000000004,0.017968942918161535,0.00790167330582392,0.019222002616609446,0.004884114785081807,-0.010752688172043019
1888,FRA,0.03794721141457558,0.05328810214996338,0.027300000190734863,0.06321993612562134,0.051951165,0.041662399704520015,0.05705820103361692,0.030977078262717894,-0.0035665953681329006,0.010869565217391311
1889,FRA,0.05686738342046738,0.09163151681423187,0.02539999969303608,0.06254015186620605,0.05182242000000001,0.05949301131045126,0.09434351095947324,0.027947451605943252,-0.0024781927412021003,-0.010752688172043019
1890,FRA,0.09971122443675995,0.12223191559314728,0.026200000196695328,0.06254015186620605,0.051887825000000005,0.09832503003307691,0.12081733368613201,0.0249064672530257,0.0012620985280115738,0.0
1891,FRA,0.022633520886301994,0.036002445966005325,0.025100000202655792,0.06321993612562134,0.051902224,0.022349816279207957,0.0357150324783011,0.02481561133132537,0.00027750247770052676,0.010869565217391311
1892,FRA,0.0007818816811777651,0.0690501481294632,0.01810000091791153,0.06254015186620605,0.051638579999999996,0.005891436173457665,0.0745082505260326,0.023297974151141432,-0.005079628187031068,-0.010752688172043019
1893,FRA,0.08415529131889343,0.031126471236348152,0.022199999541044235,0.06186036760679077,0.05175363200000001,0.08174513709866726,0.028834203849806173,0.01992757633512876,0.002228024085867801,-0.010869565217391311
1894,FRA,-0.009490976110100746,0.06084715202450752,0.017899999395012856,0.06254015186620605,0.051567749999999996,-0.005920570219234644,0.06467109994375209,0.021569139268045046,-0.003591670629029711,0.010989010989010997
1895,FRA,0.029274865984916687,0.02106120064854622,0.016300000250339508,0.06186036760679078,0.05163490200000001,0.02793627787641917,0.019733294540658752,0.014978286158254583,0.001302209229605999,-0.0108695652173912
1896,FRA,0.08523831516504288,0.04569881036877632,0.017100000753998756,0.06186036760679078,0.051696593,0.08394326972750621,0.044450948535590395,0.01588626668555615,0.001194753889529774,0.0
1897,FRA,0.10292354226112366,0.035165462642908096,0.018200000748038292,0.060500799087960216,0.051689896,0.10306643825306994,0.035299579823242944,0.018331919864397417,-0.0001295443202611041,-0.02197802197802188
1898,FRA,0.042981963604688644,0.016473639756441116,0.019899999722838402,0.0611805833473755,0.052092812999999995,0.034914916739131385,0.008611624136172225,0.012011482583471844,0.007794888966307762,0.01123595505617978
1899,FRA,0.035471394658088684,0.008621372282505035,0.0284000001847744,0.0611805833473755,0.05182148,0.040893037573859425,0.013902430693139456,0.03378461786165543,-0.00520864557650192,0.0
1900,FRA,0.039699506014585495,0.040602002292871475,0.030400000512599945,0.061860367606790784,0.051694008,0.04226329591129274,0.04316801765071099,0.032940858804441975,-0.0024598293989288506,0.011111111111111117
1901,FRA,-0.05437985435128212,0.029814645648002625,0.02410000003874302,0.061860367606790784,0.0516078,-0.052800247750805496,0.03153489454394509,0.025810702932556273,-0.0016676594316307868,0.0
1902,FRA,0.007407220080494881,0.01478710025548935,0.023900000378489494,0.061860367606790784,0.051608314,0.007397186671708855,0.014776993345786194,0.0238898027076222,9.959734768776617e-6,0.0
1903,FRA,0.028068458661437035,0.013269084505736828,0.027000000700354576,0.0611805833473755,0.051694008,0.026364212813513532,0.011589371821674188,0.025297526052615593,0.0016604688926671247,-0.010989010989010993
1904,FRA,0.0629340335726738,-0.023891454562544823,0.021400000900030136,0.0611805833473755,0.05166220800000001,0.06358830878808086,-0.023290623646744613,0.0220287103819905,-0.0006151583371131052,0.0
1905,FRA,0.05404086410999298,0.10570073872804642,0.0210999995470047,0.0611805833473755,0.05167961600000001,0.053685816128165254,0.10532828939599681,0.020756047517792364,0.00033695811065611973,0.0
1906,FRA,0.028873179107904434,-0.01088752131909132,0.026799999177455902,0.061860367606790784,0.051830028,0.025887364154920656,-0.01375794975380773,0.023820200642979517,0.0029104705421957593,0.011111111111111117
1907,FRA,0.01749630831182003,0.030166415497660637,0.03350000083446503,0.06254015186620607,0.051849252000000005,0.017119054093553077,0.029784463619713986,0.03311681297254476,0.000370904680969981,0.010989010989010993
1908,FRA,0.06305345892906189,0.04519106447696686,0.021400000900030136,0.06321993612562135,0.05168119499999999,0.066510298020094,0.04858981860257905,0.024721391203626375,-0.0032412618025813196,0.01086956521739131
1909,FRA,0.09491437673568726,0.048972271382808685,0.017500000074505806,0.06321993612562135,0.051706296,0.09438284676938569,0.048463044170246494,0.017006051184763615,0.00048568923377268153,0.0
1910,FRA,0.03348471596837044,0.020308585837483406,0.023900000378489494,0.06389972038503663,0.05187288,0.030165794444736438,0.017031977994171887,0.020611859105765573,0.0032217353182677085,0.010752688172043015
1911,FRA,0.07698795199394226,0.006021533627063036,0.026100000366568565,0.06661885742269777,0.051957763000000004,0.07522848501440538,0.004378003942406172,0.024423668644375063,0.0016363656693054419,0.04255319148936172
1912,FRA,0.06303086131811142,-0.01954321376979351,0.031199999153614044,0.06661885742269777,0.051870255,0.06482425340018683,-0.017889128736869764,0.032939690803981625,-0.0016842141567951446,0.0
1913,FRA,0.002376275137066841,-0.02016141265630722,0.03819999843835831,0.06661885742269777,0.051840000000000004,0.0029612846703279683,-0.019589556628913818,0.03880591550920598,-0.0005832822684213318,0.0
1914,FRA,-0.11047793179750443,-0.14229680597782135,0.028699999675154686,0.06797842594152834,0.050949999999999995,-0.09493966603302506,-0.12731435567988725,0.04666944029754716,-0.01716820987654338,0.02040816326530613
1915,FRA,-0.09544692188501358,-0.048620786517858505,,0.07997461875473923,0.055689999999999996,-0.1724370743408411,-0.12959649978604582,,0.09303238469087344,0.1764705882352942
1916,FRA,0.15625160932540894,-0.009595845825970173,,0.09197081156795012,0.05887,0.09379398884545642,-0.06309483020296036,,0.05710181361106128,0.15000000000000008
1917,FRA,0.04952055588364601,0.021741995587944984,,0.10796573531889796,0.057640000000000004,0.07191663991794317,0.043545303266174784,,-0.02089349413962961,0.1739130434782608
1918,FRA,0.10341951996088028,0.10619137436151505,,0.13995558282079365,0.056159999999999995,0.13249823950400907,0.13534314134967484,,-0.02567661346287316,0.29629629629629634
1919,FRA,0.08083564043045044,0.004498492460697889,,0.17594416126042628,0.07309,-0.16952073379977983,-0.22817573763041743,,0.30146011396011413,0.25714285714285695
1920,FRA,-0.06666947156190872,-0.012265819124877453,,0.24392258720195462,0.14205,-0.5197667840651877,-0.4917740846169468,,0.9434943220686826,0.38636363636363635
1921,FRA,-0.04545501619577408,0.024496935307979584,,0.21193273970005894,0.13413,0.010908185710805096,0.0849906035972452,,-0.0557550158394932,-0.13114754098360654
1922,FRA,0.23332425951957703,0.1367598921060562,0.042899999767541885,0.203935277824585,0.12193,0.35672749060412445,0.25050114268994794,0.1472498726221636,-0.09095653470513683,-0.03773584905660379
1923,FRA,0.26318517327308655,-0.014654206112027168,0.04390000179409981,0.2279276634510068,0.16444,-0.06336555474831296,-0.26937963604499804,-0.225962495629077,0.34864266382350534,0.11764705882352948
1924,FRA,0.03414793312549591,-0.0348542183637619,0.05209999904036522,0.2599175109529025,0.19096,-0.10947168976143395,-0.16889101208492352,-0.09401275742460369,0.16127462904402814,0.14035087719298253
1925,FRA,0.15127940475940704,-0.020186226814985275,0.05689999833703041,0.27591243470385035,0.20977,0.04804459709613562,-0.10804577333550847,-0.03787184210116168,0.09850230414746555,0.06153846153846157
1926,FRA,0.24503205716609955,0.12870529294013977,0.05660000070929527,0.35988578439632657,0.30838,-0.15308912824524046,-0.2322183367920969,-0.28126667699335595,0.47008628497878613,0.3043478260869566
1927,FRA,0.2542186975479126,0.22421546280384064,0.029100000858306885,0.3758807081472744,0.25484,0.5177207736219795,0.48141408106831096,0.24530630303203838,-0.17361696608080932,0.04444444444444446
1928,FRA,0.4836086928844452,0.17705826461315155,0.03020000085234642,0.3758807081472744,0.25504,0.48244526072252225,0.17613522645081403,0.029392127576897797,0.0007848061528801521,0.0
1929,FRA,0.0008978269179351628,0.2976835370063782,0.034699998795986176,0.39987309377369623,0.25536000000000003,-0.0003564310105336199,0.29605736716050535,0.03340338225614148,0.0012547051442912583,0.06382978723404265
1930,FRA,-0.2678622901439667,0.10396109521389008,0.023499999195337296,0.4038718247114332,0.25478,-0.26619559781444113,0.10647423374605158,0.025829970148839587,-0.002271303258145461,0.009999999999999967
1931,FRA,-0.31904923915863037,-0.005037562921643257,0.015599999576807022,0.3878769009604854,0.2551,-0.31990343062656146,-0.00628565378744117,0.014326020745507373,0.001255985556166053,-0.03960396039603948
1932,FRA,0.2392289936542511,-0.04007633030414581,0.013000000268220901,0.3518883225208527,0.25461,0.24161390472172917,-0.03822894568393853,0.01494953092346396,-0.0019208153665228947,-0.09278350515463915
1933,FRA,0.011746611446142197,-0.09696350991725922,0.016300000250339508,0.3398921297076418,0.19876000000000002,0.2960394684056262,0.15678265616807519,0.30187232372579453,-0.21935509210164558,-0.03409090909090914
1934,FRA,-0.07379765808582306,0.20516248047351837,0.02019999921321869,0.3278959368944309,0.15223,0.20930156656941357,0.573527521637762,0.33203016385482065,-0.2341014288589254,-0.03529411764705887
1935,FRA,0.00704527460038662,0.003634041640907526,0.03240000084042549,0.29990482033027216,0.15148999999999999,0.011964500313003334,0.008536604125654268,0.03744307959560356,-0.004861065493004128,-0.08536585365853665
1936,FRA,0.17633824050426483,0.07457545399665833,0.03680000081658363,0.31989847501895696,0.16356,0.0895297141965703,-0.00472343160947819,-0.03971122448212139,0.0796752260875307,0.06666666666666664
1937,FRA,-0.052771586924791336,-0.03756151720881462,0.03830000013113022,0.4038718247114332,0.24716000000000002,-0.37316443096544294,-0.3630990522522808,-0.3128971191881872,0.5111274150158963,0.26250000000000007
1938,FRA,0.05885542556643486,0.1970670372247696,0.02759999968111515,0.45985405783975064,0.34745,-0.24677879699812888,-0.14846139323507235,-0.26901247396406824,0.4057695419970867,0.1386138613861386
1939,FRA,0.16453315317630768,-0.08082632720470428,0.020500000566244125,0.4878451744039094,0.39836,0.015707008914318976,-0.19829578117098723,-0.10991885431082049,0.14652467981004466,0.060869565217391355
1940,FRA,0.47404372692108154,0.23628093302249908,0.01720000058412552,0.5798159859718596,0.48015,0.22295128409097575,0.025689622990404448,-0.15607249352766384,0.20531679887538917,0.1885245901639345
1941,FRA,0.5289880037307739,0.15037405490875244,0.016699999570846558,0.6797842594152836,0.4666666666666667,0.5731648356957093,0.18361164813808029,0.04607536741558982,-0.028081502308306458,0.1724137931034483
1942,FRA,0.5363517999649048,0.04343295469880104,0.016200000420212746,0.8197398422360773,0.4666666666666667,0.5363517999649048,0.04343295469880104,0.016200000420212746,0.0,0.20588235294117646
1943,FRA,-0.17693762481212616,0.022032812237739563,0.016499999910593033,1.0156776581851885,0.4666666666666667,-0.17693762481212616,0.022032812237739563,0.016499999910593033,0.0,0.23902439024390248
1944,FRA,-0.1168389767408371,0.08315281569957733,0.01640000008046627,1.2436053216361955,0.4666666666666667,-0.1168389767408371,0.08315281569957733,0.01640000008046627,0.0,0.22440944881889777
1945,FRA,-0.20052199065685272,0.018398543819785118,0.013700000010430813,1.8434149622967397,0.5017921146953406,-0.2564854513108732,-0.052889354247599996,-0.057258999990299486,0.07526881720430122,0.4823151125401927
1946,FRA,0.2732030153274536,-0.05693613365292549,0.013100000098347664,2.8111078492290846,3.45,-0.8148164540586531,-0.8628341994820109,-0.8526476546529856,5.875357142857142,0.5249457700650759
1947,FRA,-0.18458309769630432,-0.2121814340353012,0.015699999406933784,4.194668753686074,3.0,-0.0622705623507499,-0.09400864914059626,0.16805499931797407,-0.1304347826086957,0.492176386913229
1948,FRA,-0.10739078372716904,-0.05598824471235275,0.020899999886751175,6.653888280394305,5.2,-0.4850331444579822,-0.45537783348789584,-0.4110192308345667,0.7333333333333334,0.5862726406101049
1949,FRA,-0.1578512340784073,0.028760485351085663,0.025200000032782555,7.49882647473009,3.95,0.10865153994741328,0.35431760096851805,0.34963037978999245,-0.24038461538461536,0.12698412698412698
1950,FRA,-0.1507614701986313,-0.025585055351257324,0.024299999698996544,8.238147394773902,3.91,-0.14207360800117486,-0.015616616019812457,0.034778772074433695,-0.010126582278481022,0.09859154929577468
1951,FRA,0.4429471492767334,-0.08233800530433655,0.027000000700354576,9.611171960569553,4.26,0.32439515344413805,-0.15773277012675013,-0.05737793362948662,0.08951406649616359,0.16666666666666677
1952,FRA,0.1394517570734024,0.27172791957855225,0.03709999844431877,10.772961977781257,4.12,0.17817099153706173,0.31494197509821187,0.0723412605273781,-0.03286384976525814,0.12087912087912085
1953,FRA,0.2316017746925354,-0.0006581632769666612,0.04039999842643738,10.561727429197312,3.76,0.3495210935460762,0.09502350194119624,0.14001276423322406,-0.0873786407766991,-0.019607843137254836
1954,FRA,1.1585566997528076,0.09001980721950531,0.03590000048279762,10.561727429197312,3.74,1.170099783708705,0.09584879014581293,0.04143957267789289,-0.0053191489361701,0.0
1955,FRA,-0.03663197532296181,0.07533801347017288,0.031599998474121094,10.667344703489285,3.9,-0.07615476607894278,0.031221582148319715,-0.010722052745330002,0.04278074866310152,0.009999999999999966
1956,FRA,0.03150513768196106,-0.0335666760802269,0.03189999982714653,10.984196526365203,4.03,-0.001769221598102333,-0.06474194459376803,-0.0013870969414712109,0.03333333333333342,0.029702970297029604
1957,FRA,0.142935648560524,0.03250940144062042,0.05350000038743019,11.512282897825068,4.79,-0.038406959561813836,-0.1313125495186429,-0.11365240050911396,0.1885856079404466,0.04807692307692309
1958,FRA,-0.08519486337900162,0.11640352010726929,0.0649000033736229,13.20215928649664,4.95,-0.11476432234048839,0.08031774976036776,0.030478993163566503,0.03340292275574116,0.14678899082568822
1959,FRA,0.26738566160202026,0.1476273387670517,0.040699999779462814,14.047097480832424,4.93706000393706,0.27070746961291703,0.15063526114059478,0.04342766642501883,-0.0026141406187757455,0.06399999999999992
1960,FRA,-0.07177717238664627,0.04463484138250351,0.040800001472234726,14.57518385229229,4.93706000393706,-0.07177717238664627,0.04463484138250351,0.040800001472234726,0.0,0.03759398496240602
1961,FRA,0.049007512629032135,0.05796389281749725,0.0364999994635582,14.997652949460184,4.93706000393706,0.049007512629032135,0.05796389281749725,0.0364999994635582,0.0,0.02898550724637696
1962,FRA,-0.1058787927031517,0.06794358044862747,0.03610000014305115,15.736973869503995,4.93706000393706,-0.1058787927031517,0.06794358044862747,0.03610000014305115,0.0,0.04929577464788727
1963,FRA,-0.18257169425487518,0.031173741444945335,0.039799999445676804,16.476294789547808,4.93706000393706,-0.18257169425487518,0.031173741444945335,0.039799999445676804,0.0,0.046979865771812145
1964,FRA,-0.07980641722679138,0.04384492710232735,0.04740000143647194,17.004381161007675,4.93706000393706,-0.07980641722679138,0.04384492710232735,0.04740000143647194,0.0,0.03205128205128216
1965,FRA,-0.047821152955293655,0.041485171765089035,0.042100001126527786,17.532467532467543,4.93706000393706,-0.047821152955293655,0.041485171765089035,0.042100001126527786,0.0,0.031055900621118113
1966,FRA,-0.1716182827949524,-0.029218623414635658,0.04780000075697899,18.05251078345347,4.93706000393706,-0.1716182827949524,-0.029218623414635658,0.04780000075697899,0.0,0.029661726167345522
1967,FRA,-0.021920576691627502,0.056464653462171555,0.04800000041723251,18.556496644461216,4.93706000393706,-0.021920576691627502,0.056464653462171555,0.04800000041723251,0.0,0.027917770943512603
1968,FRA,0.17394950985908508,0.01106756180524826,0.061500001698732376,19.399556302604143,4.93706000393706,0.17394950985908508,0.01106756180524826,0.061500001698732376,0.0,0.045432048640203074
1969,FRA,0.23662078380584717,-0.032305166125297546,0.08959999680519104,20.572446268121812,5.55419000455419,0.09921896923927598,-0.1398264271798556,-0.031466233581139536,0.12499949365107965,0.06045962841738929
1970,FRA,-0.0876227542757988,-0.0968756452202797,0.0868000015616417,21.662712115781577,5.55419000455419,-0.0876227542757988,-0.0968756452202797,0.0868000015616417,0.0,0.05299641245626655
1971,FRA,-0.05678573623299599,0.04328281804919243,0.058400001376867294,22.831961043615824,5.11572151321783,0.024057158395315303,0.1327025884736066,0.1491154655855922,-0.07894373274533921,0.05397518655950899
1972,FRA,0.16952449083328247,0.0898943617939949,0.0494999997317791,24.216263548837663,5.11572151321783,0.16952449083328247,0.0898943617939949,0.0494999997317791,0.0,0.06063003097182106
1973,FRA,-0.03170337900519371,-0.015123654156923294,0.08910000324249268,26.003569353981568,4.7085,0.052041171328292,0.0700548179438869,0.18329241088100856,-0.07960197054622004,0.0738060106398905
1974,FRA,-0.27134865522384644,-0.02877856232225895,0.1290999948978424,29.55287908936983,4.444499999,-0.22806730618732096,0.028911270184397653,0.19616769651764177,-0.056068811935860746,0.1364931747281381
1975,FRA,0.3195025324821472,0.20875142514705658,0.07919999957084656,33.006407039833874,4.485499999,0.30744153508078087,0.19770275533497816,0.0693355028609437,0.009224884691017045,0.11685927249322645
1976,FRA,-0.11292722076177597,0.042499203234910965,0.08560000360012054,36.18343735709608,4.969749999,-0.1993631568616896,-0.05908140731251821,-0.02018032777452372,0.1079589789561831,0.09625495781555381
1977,FRA,-0.16803032159805298,0.08917210251092911,0.09070000052452087,39.61889359913981,4.704999999,-0.12121544967377451,0.15045973570987825,0.15207360843105455,-0.05327229740998492,0.09494554671904289
1978,FRA,0.6209439635276794,0.1630989909172058,0.07980000227689743,43.28386251560354,4.179999999,0.8245314231103638,0.30918199818457826,0.215420815992446,-0.11158342191532068,0.09250558467244276
