year,iso_domestic,asset_class,return
1920,BEL,Bills,0.02845766954123974
1921,BEL,Bills,0.02854277938604355
1922,BEL,Bills,0.028658630326390266
1923,BEL,Bills,0.030416779220104218
1924,BEL,Bills,0.033241111785173416
1925,BEL,Bills,0.03632991015911102
1926,BEL,Bills,0.03634915128350258
1927,BEL,Bills,0.036575619131326675
1928,BEL,Bills,0.03667815029621124
1929,BEL,Bills,0.03989103063941002
1930,BEL,Bills,0.03480000048875809
1931,BEL,Bills,0.023000000044703484
1932,BEL,Bills,0.02449999935925007
1933,BEL,Bills,0.02500000037252903
1934,BEL,Bills,0.02329999953508377
1935,BEL,Bills,0.019700000062584877
1936,BEL,Bills,0.018200000748038292
1937,BEL,Bills,0.01600000075995922
1938,BEL,Bills,0.01600000075995922
1939,BEL,Bills,0.01600000075995922
1940,BEL,Bills,0.01600000075995922
1941,BEL,Bills,0.015200000256299973
1942,BEL,Bills,0.014000000432133675
1943,BEL,Bills,0.014000000432133675
1944,BEL,Bills,0.01269999984651804
1945,BEL,Bills,0.012500000186264515
1946,BEL,Bills,0.01269999984651804
1947,BEL,Bills,0.014000000432133675
1948,BEL,Bills,0.014000000432133675
1949,BEL,Bills,0.014000000432133675
1950,BEL,Bills,0.014000000432133675
1951,BEL,Bills,0.014000000432133675
1952,BEL,Bills,0.014000000432133675
1953,BEL,Bills,0.014000000432133675
1954,BEL,Bills,0.014000000432133675
1955,BEL,Bills,0.014000000432133675
1956,BEL,Bills,0.014000000432133675
1957,BEL,Bills,0.016200000420212746
1958,BEL,Bills,0.021400000900030136
1959,BEL,Bills,0.016499999910593033
1960,BEL,Bills,0.03189999982714653
1961,BEL,Bills,0.033799998462200165
1962,BEL,Bills,0.026900000870227814
1963,BEL,Bills,0.025800000876188278
1964,BEL,Bills,0.03350000083446503
1965,BEL,Bills,0.046300001442432404
1966,BEL,Bills,0.05209999904036522
1967,BEL,Bills,0.05220000073313713
1968,BEL,Bills,0.04010000079870224
1969,BEL,Bills,0.06949999928474426
1970,BEL,Bills,0.07859999686479568
1971,BEL,Bills,0.05090000107884407
1972,BEL,Bills,0.038600001484155655
1973,BEL,Bills,0.06159999966621399
1974,BEL,Bills,0.10209999978542328
1975,BEL,Bills,0.06989999860525131
1976,BEL,Bills,0.09769999980926514
1977,BEL,Bills,0.07079999893903732
1978,BEL,Bills,0.0714000016450882
1979,BEL,Bills,0.10760000348091125
1980,BEL,Bills,0.14079999923706055
1981,BEL,Bills,0.1525000035762787
1982,BEL,Bills,0.14090000092983246
1983,BEL,Bills,0.10540000349283218
1984,BEL,Bills,0.11420000344514847
1985,BEL,Bills,0.0957999974489212
1986,BEL,Bills,0.08100000023841858
1987,BEL,Bills,0.07090000063180923
1988,BEL,Bills,0.06719999760389328
1989,BEL,Bills,0.0868000015616417
1990,BEL,Bills,0.09669999778270721
1991,BEL,Bills,0.09309999644756317
1992,BEL,Bills,0.09359999746084213
1993,BEL,Bills,0.08160000294446945
1994,BEL,Bills,0.0568000003695488
1995,BEL,Bills,0.04780000075697899
1996,BEL,Bills,0.032099999487400055
1997,BEL,Bills,0.034299999475479126
1998,BEL,Bills,0.03550000116229057
1999,BEL,Bills,0.027799999341368675
2000,BEL,Bills,0.042399998754262924
2001,BEL,Bills,0.04149999842047691
2002,BEL,Bills,0.032099999487400055
2003,BEL,Bills,0.022199999541044235
2004,BEL,Bills,0.020099999383091927
2005,BEL,Bills,0.02070000022649765
2006,BEL,Bills,0.028999999165534973
2007,BEL,Bills,0.03889999911189079
2008,BEL,Bills,0.03669999912381172
2009,BEL,Bills,0.006599999964237213
2010,BEL,Bills,0.00430000014603138
2011,BEL,Bills,0.010099999606609344
2012,BEL,Bills,0.0013000000035390258
2013,BEL,Bills,0.0005000000237487257
2014,BEL,Bills,0.0005000000237487257
2015,BEL,Bills,-0.002199999988079071
2016,BEL,Bills,-0.002637
2017,BEL,Bills,-0.003291
2018,BEL,Bills,-0.003221
2019,BEL,Bills,-0.003563
2020,BEL,Bills,-0.004252000000000001
1900,CHE,Bills,0.039000000804662704
1901,CHE,Bills,0.03849999979138374
1902,CHE,Bills,0.03709999844431877
1903,CHE,Bills,0.03669999912381172
1904,CHE,Bills,0.0364999994635582
1905,CHE,Bills,0.0364999994635582
1906,CHE,Bills,0.03700000047683716
1907,CHE,Bills,0.03799999877810478
1908,CHE,Bills,0.039500001817941666
1909,CHE,Bills,0.039500001817941666
1910,CHE,Bills,0.039500001817941666
1911,CHE,Bills,0.039500001817941666
1912,CHE,Bills,0.03999999910593033
1913,CHE,Bills,0.04149999842047691
1914,CHE,Bills,0.04149999842047691
1916,CHE,Bills,0.041999999433755875
1917,CHE,Bills,0.041999999433755875
1918,CHE,Bills,0.041999999433755875
1919,CHE,Bills,0.041999999433755875
1920,CHE,Bills,0.0430000014603138
1921,CHE,Bills,0.045499999076128006
1922,CHE,Bills,0.04349999874830246
1923,CHE,Bills,0.039500001817941666
1924,CHE,Bills,0.04100000113248825
1925,CHE,Bills,0.04349999874830246
1926,CHE,Bills,0.041999999433755875
1927,CHE,Bills,0.041999999433755875
1928,CHE,Bills,0.041999999433755875
1929,CHE,Bills,0.041999999433755875
1930,CHE,Bills,0.04100000113248825
1931,CHE,Bills,0.03550000116229057
1932,CHE,Bills,0.03020000085234642
1933,CHE,Bills,0.029883330687880516
1934,CHE,Bills,0.030391670763492584
1935,CHE,Bills,0.030158329755067825
1936,CHE,Bills,0.030033329501748085
1937,CHE,Bills,0.029758330434560776
1938,CHE,Bills,0.02645833045244217
1939,CHE,Bills,0.024833330884575844
1940,CHE,Bills,0.02592499926686287
1941,CHE,Bills,0.026249999180436134
1942,CHE,Bills,0.02503333054482937
1943,CHE,Bills,0.024900000542402267
1944,CHE,Bills,0.024783330038189888
1945,CHE,Bills,0.02463332936167717
1946,CHE,Bills,0.02419167011976242
1947,CHE,Bills,0.023116670548915863
1948,CHE,Bills,0.023283330723643303
1949,CHE,Bills,0.023683330044150352
1950,CHE,Bills,0.023133330047130585
1951,CHE,Bills,0.023099999874830246
1952,CHE,Bills,0.023116670548915863
1953,CHE,Bills,0.023116670548915863
1954,CHE,Bills,0.023099999874830246
1955,CHE,Bills,0.02318333089351654
1956,CHE,Bills,0.02329999953508377
1957,CHE,Bills,0.0244416706264019
1958,CHE,Bills,0.028483329340815544
1959,CHE,Bills,0.027416670694947243
1960,CHE,Bills,0.02710000053048134
1961,CHE,Bills,0.027283329516649246
1962,CHE,Bills,0.027516670525074005
1963,CHE,Bills,0.02784167043864727
1964,CHE,Bills,0.02970832958817482
1965,CHE,Bills,0.03188332915306091
1966,CHE,Bills,0.03322499990463257
1967,CHE,Bills,0.035716671496629715
1968,CHE,Bills,0.03604166954755783
1969,CHE,Bills,0.0625
1970,CHE,Bills,0.06750000268220901
1971,CHE,Bills,0.011500000022351742
1972,CHE,Bills,0.026900000870227814
1973,CHE,Bills,0.036400001496076584
1974,CHE,Bills,0.059700001031160355
1975,CHE,Bills,0.027499999850988388
1976,CHE,Bills,0.01510000042617321
1977,CHE,Bills,0.024700000882148743
1978,CHE,Bills,0.006599999964237213
1979,CHE,Bills,0.0100166667252779
1980,CHE,Bills,0.02290833368897438
1981,CHE,Bills,0.029341666027903557
1982,CHE,Bills,0.013225000351667404
1983,CHE,Bills,0.018433332443237305
1984,CHE,Bills,0.03340666741132736
1985,CHE,Bills,0.021250000223517418
1986,CHE,Bills,0.028750000521540642
1987,CHE,Bills,0.005625000223517418
1988,CHE,Bills,0.04874999821186066
1989,CHE,Bills,0.09687499701976776
1990,CHE,Bills,0.08749999850988388
1991,CHE,Bills,0.07562500238418579
1992,CHE,Bills,0.0637499988079071
1993,CHE,Bills,0.04125000163912773
1994,CHE,Bills,0.03500000014901161
1995,CHE,Bills,0.017500000074505806
1996,CHE,Bills,0.014999999664723873
