year,iso,debt_share
1992,ITA,0.10013525935561829
1992,JPN,0.23898589937508127
1992,NLD,0.024374406847178898
1992,NOR,0.003524654386171571
1992,PRT,0.004819371245427734
1992,SWE,0.00935234766160174
1992,USA,0.3769412718573388
1993,AUS,0.007665043435575148
1993,BEL,0.02382627968456397
1993,CHE,0.01016422542207469
1993,DEU,0.07498815864493964
1993,DNK,0.007733654136445911
1993,ESP,0.021787897279098512
1993,FIN,0.004016269098370856
1993,FRA,0.049743851376080075
1993,GBR,0.03655476768238104
1993,ITA,0.08870901952153178
1993,JPN,0.2644704698023252
1993,NLD,0.021612450939779912
1993,NOR,0.003908902857379407
1993,PRT,0.004176056375485042
1993,SWE,0.009880543255130683
1993,USA,0.3707624104888382
1994,AUS,0.008019679810890018
1994,BEL,0.02348394713956902
1994,CHE,0.010432700833200569
1994,DEU,0.07700475824327409
1994,DNK,0.007610506822297886
1994,ESP,0.022010599635805615
1994,FIN,0.004501006500427174
1994,FRA,0.05077671704288446
1994,GBR,0.03648511939653621
1994,ITA,0.086500735880365
1994,JPN,0.30119371761087355
1994,NLD,0.020532762366897148
1994,NOR,0.0034786386716357935
1994,PRT,0.004415620390434909
1994,SWE,0.011277788104090075
1994,USA,0.3322757015508186
1995,AUS,0.007186016679186015
1995,BEL,0.023751194505822092
1995,CHE,0.011365458096512668
1995,DEU,0.08893442912642632
1995,DNK,0.0080482956078882
1995,ESP,0.02434323588517304
1995,FIN,0.004646123161247053
1995,FRA,0.05734001526774789
1995,GBR,0.03624775203210883
1995,ITA,0.08517122512954949
1995,JPN,0.29953201261880125
1995,NLD,0.020732769944364387
1995,NOR,0.0033238273298968227
1995,PRT,0.004657771496309285
1995,SWE,0.013056734748827776
1995,USA,0.3116631383701388
1996,AUS,0.0075927742817607485
1996,BEL,0.021473147977097568
1996,CHE,0.0098738402464057
1996,DEU,0.08608807737269511
1996,DNK,0.007809710755968123
1996,ESP,0.024994430696006435
1996,FIN,0.004454888225465668
1996,FRA,0.05799896249399784
1996,GBR,0.041808853308470145
1996,ITA,0.09139892761283445
1996,JPN,0.2822466371968514
1996,NLD,0.01915094469063797
1996,NOR,0.003167944976267456
1996,PRT,0.004719621177063727
1996,SWE,0.012821660922619124
1996,USA,0.3243995780658586
1997,AUS,0.0060076006330561016
1997,BEL,0.01947246626427679
1997,CHE,0.010091092250437481
1997,DEU,0.08060863008711576
1997,DNK,0.008107308368352153
1997,ESP,0.02341098566349541
1997,FIN,0.004060186979136916
1997,FRA,0.055652928310964224
1997,GBR,0.0436090295056533
1997,ITA,0.08422880900677956
1997,JPN,0.28053233732977934
1997,NLD,0.016963431987871043
1997,NOR,0.002784775422556061
1997,PRT,0.004203821018487114
1997,SWE,0.01179290494987834
1997,USA,0.3484736922221604
1998,AUS,0.004989986285354477
1998,BEL,0.01882459663275192
1998,CHE,0.010398985970018534
1998,DEU,0.0815776803408153
1998,DNK,0.007823167205530208
1998,ESP,0.023517500279941074
1998,FIN,0.0038298306487104146
1998,FRA,0.05630309187204653
1998,GBR,0.039549303186748104
1998,ITA,0.08258637701321958
1998,JPN,0.3133686185475876
1998,NLD,0.016773773627385528
1998,NOR,0.0023866492800017516
1998,PRT,0.004204320681364193
1998,SWE,0.010615264687582445
1998,USA,0.32325085374094237
1999,AUS,0.005093479631931821
1999,BEL,0.015623005448252023
1999,CHE,0.008197463153669994
1999,DEU,0.06920082575342508
1999,DNK,0.006257859862530079
1999,ESP,0.02023813138863545
1999,FIN,0.0031239439366769206
1999,FRA,0.04735465553568837
1999,GBR,0.03693544037379802
1999,ITA,0.0718015201575108
1999,JPN,0.3707944619568881
1999,NLD,0.013725407209416363
1999,NOR,0.0024429114227548622
1999,PRT,0.0037024690083838
1999,SWE,0.008938746347617927
1999,USA,0.31656967881282044
2000,AUS,0.004153403382592507
2000,BEL,0.01515814599667589
2000,CHE,0.008724254347366137
2000,DEU,0.06720310931969306
2000,DNK,0.0057932076827010275
2000,ESP,0.02020580145144615
2000,FIN,0.0031248704508102677
2000,FRA,0.0469666910014901
2000,GBR,0.03490897564865444
2000,ITA,0.07024725630010308
2000,JPN,0.3664592056688096
2000,NLD,0.012695555251343494
2000,NOR,0.0028007831318368963
2000,PRT,0.0037541868636454087
2000,SWE,0.007372011181157061
2000,USA,0.3304325423216749
2001,AUS,0.0037071823947750003
2001,BEL,0.015110949605600067
2001,CHE,0.008825796135304381
2001,DEU,0.06650125822004892
2001,DNK,0.005708585142654974
2001,ESP,0.020017746608763293
2001,FIN,0.003127058725068824
2001,FRA,0.04741525480623741
2001,GBR,0.03376096413498486
2001,ITA,0.07202652797063795
2001,JPN,0.3492990076287157
2001,NLD,0.012587118873132337
2001,NOR,0.002853769705450497
2001,PRT,0.004116154756194155
2001,SWE,0.007302204432329794
2001,USA,0.34764042086010183
2002,AUS,0.00335132738030414
2002,BEL,0.015736469214334102
2002,CHE,0.010444899764546874
2002,DEU,0.07170505240199468
2002,DNK,0.00604330070374117
2002,ESP,0.020989077823812236
2002,FIN,0.0032597823530660804
2002,FRA,0.052277764845010996
2002,GBR,0.03420145359428821
2002,ITA,0.07498991860462352
2002,JPN,0.35162471719997007
2002,NLD,0.01335780547625077
2002,NOR,0.003993929150585495
2002,PRT,0.004676773492477276
2002,SWE,0.007640250774120003
2002,USA,0.32570747722087445
2003,AUS,0.0035351229465999242
2003,BEL,0.016092982359518056
2003,CHE,0.009982779779072007
2003,DEU,0.0787887443622675
2003,DNK,0.0060867295397429525
2003,ESP,0.021539816529768892
2003,FIN,0.0036504162743910373
2003,FRA,0.05910649976391333
2003,GBR,0.03546496406932175
2003,ITA,0.07860644074962916
2003,JPN,0.3489155242008409
2003,NLD,0.014422342924031181
2003,NOR,0.004544289249290814
2003,PRT,0.00525213661745394
2003,SWE,0.008255798753245265
2003,USA,0.3057554118809132
2004,AUS,0.003218134235776139
2004,BEL,0.015788294792512217
2004,CHE,0.010307906411395203
2004,DEU,0.08046358808425658
2004,DNK,0.005931295436766572
2004,ESP,0.021336125130212255
2004,FIN,0.0037046306213518124
2004,FRA,0.061488408044671566
2004,GBR,0.03940587764835386
2004,ITA,0.0792343174148461
2004,JPN,0.34507233387788433
2004,NLD,0.01456428323021237
2004,NOR,0.005172192974432362
2004,PRT,0.0055904635775120125
2004,SWE,0.008329075457978001
2004,USA,0.3003930730618387
2005,AUS,0.0030810882087584923
2005,BEL,0.014540449657243503
2005,CHE,0.009100807545215833
2005,DEU,0.07600001589387474
2005,DNK,0.004755245167169499
2005,ESP,0.01940465061880541
2005,FIN,0.003242941839471148
2005,FRA,0.058681536001681585
2005,GBR,0.039888609008665525
2005,ITA,0.07476499077805311
2005,JPN,0.32889201709887317
2005,NLD,0.013528831827250332
2005,NOR,0.005201830657612551
2005,PRT,0.0056492380787595406
2005,SWE,0.0074962144114532675
2005,USA,0.3357715332071123
2006,AUS,0.003062806348102755
2006,BEL,0.0152829717005715
2006,CHE,0.008581515298814894
2006,DEU,0.0817261436748768
2006,DNK,0.00475451458024667
2006,ESP,0.02014347354740308
2006,FIN,0.0033849121348845943
2006,FRA,0.06134005921563826
2006,GBR,0.04581012248082953
2006,ITA,0.08144983141756125
2006,JPN,0.30540467259500165
2006,NLD,0.0135706639167038
2006,NOR,0.007362012949342325
2006,PRT,0.0062926964659640195
2006,SWE,0.007732980194755704
2006,USA,0.33410062347930314
2007,AUS,0.0033586182836447456
2007,BEL,0.015981515428033135
2007,CHE,0.008476195821345235
2007,DEU,0.08521753898307094
2007,DNK,0.004223600217551974
2007,ESP,0.020493025484425716
2007,FIN,0.0033789950434630752
2007,FRA,0.06674693093489875
2007,GBR,0.046764876136350615
2007,ITA,0.08542569474621488
2007,JPN,0.2958464352777671
2007,NLD,0.014178000498996767
2007,NOR,0.007909212709605484
2007,PRT,0.00679930041476872
2007,SWE,0.007287437254682954
2007,USA,0.32791262276517996
2008,AUS,0.0030934801126400228
2008,BEL,0.01472263850026372
2008,CHE,0.008352528561602747
2008,DEU,0.07493348887260542
2008,DNK,0.004639096481672119
2008,ESP,0.019788397349157712
2008,FIN,0.002840755151365799
2008,FRA,0.06154164747858831
2008,GBR,0.03709912186946326
2008,ITA,0.07808308628628437
2008,JPN,0.33918426492397946
2008,NLD,0.015895141239775302
2008,NOR,0.005780000366898627
2008,PRT,0.006084343950346252
2008,SWE,0.005286425473481366
2008,USA,0.3226755833818756
2009,AUS,0.005402310597763828
2009,BEL,0.014354190196340575
2009,CHE,0.007234311259814438
2009,DEU,0.07380980327779268
2009,DNK,0.003978887266998585
2009,ESP,0.02354844580492186
2009,FIN,0.003120939863916554
2009,FRA,0.06648492359836092
2009,GBR,0.04573726347603791
2009,ITA,0.07604655318175554
2009,JPN,0.30660688102371225
2009,NLD,0.014665866778175891
2009,NOR,0.005165949090575437
2009,PRT,0.00636798213634939
2009,SWE,0.005488710030223659
2009,USA,0.3419869824172605
2010,AUS,0.006859407912469672
2010,BEL,0.012377703985715726
2010,CHE,0.007008615840928528
2010,DEU,0.0717928279503732
2010,DNK,0.0034953088480298698
2010,ESP,0.02206033915493444
2010,FIN,0.002998951880066974
2010,FRA,0.05780966007069768
2010,GBR,0.047675494963403016
2010,ITA,0.06526868957311875
2010,JPN,0.32469057794058725
2010,NLD,0.012869388219847656
2010,NOR,0.004758234188432802
2010,PRT,0.0061168535293451756
2010,SWE,0.005161161875259584
2010,USA,0.34905678406678964
2011,AUS,0.008208210152392696
2011,BEL,0.011934557020198551
2011,CHE,0.006710940331133821
2011,DEU,0.06592498801290783
2011,DNK,0.0035124679426040218
2011,ESP,0.02278918793151923
2011,FIN,0.002931324990919085
2011,FRA,0.055450177842389745
2011,GBR,0.04893222369927037
2011,ITA,0.060525241651382816
2011,JPN,0.3324003844153488
2011,NLD,0.012306156069930798
2011,NOR,0.003187492278182117
2011,PRT,0.0061787816627471934
2011,SWE,0.004769077007875329
2011,USA,0.35423878899119754
2012,AUS,0.00983205087984221
2012,BEL,0.01222047853391639
2012,CHE,0.006839805372470481
2012,DEU,0.0672580928212086
2012,DNK,0.0034409233436002956
2012,ESP,0.02687126765786565
2012,FIN,0.0032551111847540777
2012,FRA,0.05714626312291158
2012,GBR,0.051696773905759816
2012,ITA,0.062042773836961676
2012,JPN,0.29920453355311877
2012,NLD,0.01305516939577893
2012,NOR,0.003652843048042146
2012,PRT,0.006557275023011702
2012,SWE,0.00494067673847349
2012,USA,0.37198596158228414
2013,AUS,0.009539325977868033
2013,BEL,0.013128379184044083
2013,CHE,0.007074414288098564
2013,DEU,0.07009412686056468
2013,DNK,0.003602685233217513
2013,ESP,0.03095507472174719
2013,FIN,0.0036389294957212773
2013,FRA,0.06264214344925376
2013,GBR,0.05707510871888422
2013,ITA,0.06766038874641334
2013,JPN,0.2547757572464033
2013,NLD,0.014153101322844348
2013,NOR,0.003521140263079007
2013,PRT,0.007097368386266923
2013,SWE,0.005497581334136178
2013,USA,0.3895444747714577
2014,AUS,0.010519549926495399
2014,BEL,0.012344699864814679
2014,CHE,0.006673709803385031
2014,DEU,0.06341532324516636
2014,DNK,0.003380699378128079
2014,ESP,0.02975536013448459
2014,FIN,0.0035434869297389
2014,FRA,0.05839731582849163
2014,GBR,0.05942332131113882
2014,ITA,0.06306563936898552
2014,JPN,0.23680423260603256
2014,NLD,0.013043723689882951
2014,NOR,0.0029761927331309903
2014,PRT,0.006586068622736624
2014,SWE,0.005475803853808033
2014,USA,0.4245948727035798
2015,AUS,0.010720949511838152
2015,BEL,0.011434754669891092
2015,CHE,0.006798086340069892
2015,DEU,0.05699799579621416
2015,DNK,0.0028431084335171193
2015,ESP,0.027912674304960503
2015,FIN,0.0035091462204332124
2015,FRA,0.054810558402166844
2015,GBR,0.05958597078074333
2015,ITA,0.05841310150435242
2015,JPN,0.24433665292466192
2015,NLD,0.011632897989290066
2015,NOR,0.002922791008865599
2015,PRT,0.006149367978410506
2015,SWE,0.005289529896021915
2015,USA,0.43664241423856326
2016,AUS,0.011220706040390688
2016,BEL,0.010972672903081643
2016,CHE,0.006295584694881988
2016,DEU,0.05276648711227431
2016,DNK,0.0025627101549273094
2016,ESP,0.026838346624079527
2016,FIN,0.0033390191827474157
2016,FRA,0.053175511151010144
2016,GBR,0.049623262769192836
2016,ITA,0.05553649013173382
2016,JPN,0.2498010069235222
2016,NLD,0.01065844175567519
2016,NOR,0.003158664089927978
2016,PRT,0.005958932946159925
2016,SWE,0.0047453610151239
2016,USA,0.4533468025052711
2017,AUS,0.01216615855550406
2017,BEL,0.011722525975114367
2017,CHE,0.006310504877107907
2017,DEU,0.05455102079434086
2017,DNK,0.0027307304371071415
2017,ESP,0.029570206420795622
2017,FIN,0.0035745164519472754
2017,FRA,0.058214351940146646
2017,GBR,0.05266198765999794
2017,ITA,0.060152313640639186
2017,JPN,0.24409926896299916
2017,NLD,0.010853725270633016
2017,NOR,0.003339172805396406
2017,PRT,0.006382867382324177
2017,SWE,0.0049418812569112245
2017,USA,0.438728767569035
2018,AUS,0.011435668633113346
2018,BEL,0.011084436666336198
2018,CHE,0.006032359436868868
2018,DEU,0.04973403152523265
2018,DNK,0.002473597730933422
2018,ESP,0.028279293106606845
2018,FIN,0.003363676535629221
2018,FRA,0.055695201013311504
2018,GBR,0.04984041129722554
2018,ITA,0.05737925095196613
2018,JPN,0.24565329089073998
2018,NLD,0.009778564838964865
2018,NOR,0.0034139084589195515
2018,PRT,0.006007511556037327
2018,SWE,0.004415233942332906
2018,USA,0.4554135634157816
2019,AUS,0.012957707121087613
2019,BEL,0.010625349075927902
2019,CHE,0.006074312990748254
2019,DEU,0.046727978675017726
2019,DNK,0.0023710743106255213
2019,ESP,0.027142617884536844
2019,FIN,0.0032601147446744572
2019,FRA,0.05424003100337044
2019,GBR,0.05126697501116506
2019,ITA,0.05519682310905713
2019,JPN,0.24429466931184732
2019,NLD,0.00900848817143689
2019,NOR,0.003376721875984125
2019,PRT,0.005707287948138295
2019,SWE,0.0038512650922877404
2019,USA,0.4638985836740947
2020,AUS,0.015287502656757743
2020,BEL,0.010887926706380377
2020,CHE,0.005925910992140637
2020,DEU,0.049512422111736405
2020,DNK,0.0028227007971657024
2020,ESP,0.02879152391132979
2020,FIN,0.003539666621056166
2020,FRA,0.056677913160669544
2020,GBR,0.05261697879651151
2020,ITA,0.05523345965606394
2020,JPN,0.22988140121118705
2020,NLD,0.009301939360776001
2020,NOR,0.002888378053212203
2020,PRT,0.005786838352215865
2020,SWE,0.004214353841415157
2020,USA,0.466631083771382
