,cash,bonds,equities,cpi
2020-12-01,0.0,0.0020581861448378813,0.04317788074972029,0.0016638965793120963
2021-01-01,0.0,-0.0031123904345009556,0.003780697839520286,0.002659586992916907
2021-02-01,0.0,-0.018134665310925224,0.032618762851150285,0.002659586992916907
2021-03-01,0.0,-0.002692159103841796,0.053995868391369495,0.002659586992916907
2021-04-01,0.0,0.004349555845736042,0.020212274183289747,0.0043146900085826445
2021-05-01,0.0,0.002205348158862197,0.009166253355747944,0.0043146900085826445
2021-06-01,0.0,0.005000949763014351,0.020975847762774613,0.0043146900085826445
2021-07-01,0.0,0.010896726558049075,-0.0017254126707628714,0.007280203352254766
2021-08-01,0.0,-0.0030051268150321775,0.021700481388131188,0.007280203352254766
2021-09-01,0.0,-0.011083776253100863,-0.010343034813796836,0.007280203352254766
2021-10-01,0.00017778979300153708,-0.015680153585949985,0.009466852460742858,0.004645056706755524
2021-11-01,0.00025289354175828116,0.007939392407356083,-0.011411970235349012,0.004645056706755524
2021-12-01,0.0004233990861080006,0.0004532871584033149,0.043581544331030564,0.004645056706755524
2022-01-01,0.0004233990861080006,-0.016959111431516627,-0.037468121512475805,0.005964355736237215
2022-02-01,0.0004232861623101325,-0.010166773702728893,-0.01061425238188185,0.005964355736237215
2022-03-01,0.0006343762444878109,-0.027143705753204572,0.01210406715214174,0.005964355736237215
2022-04-01,0.0008582948481390407,-0.0252535115793735,-0.016203071112893763,0.00563485543237241
2022-05-01,0.001149590491602348,0.0008024139302338362,-0.014257828648973181,0.00563485543237241
2022-06-01,0.0014259552022668487,-0.014285650193080812,-0.06189310022240124,0.00563485543237241
2022-07-01,0.0017291690286582728,0.02959980878760593,0.06170854522770908,0.007280203352254766
2022-08-01,0.002091251027394936,-0.029444024211781383,-0.0028686927382221006,0.007280203352254766
2022-09-01,0.0022307116442199515,-0.028441798988429356,-0.04167167064556143,0.007280203352254766
2022-10-01,0.00266500384607693,-0.0001104676644604341,0.03919629444318651,0.004645056706755524
2022-11-01,0.0027897748115928156,0.01986598645699411,0.01203313136506834,0.004645056706755524
2022-12-01,0.0033343408601644864,-0.008195260279200589,-0.030122673393322974,0.004645056706755524
2023-01-01,0.0033343408601644864,0.020866835220641144,0.06289397276141329,0.003984105820773243
2023-02-01,0.003103542819725247,-0.014527402619406549,-0.0009810934859689757,0.003984105820773243
2023-03-01,0.0037428486250286053,0.01802397408024059,-0.013670893559935116,0.003984105820773243
2023-04-01,0.0039630718628931305,0.005099790810347837,0.012459304333366283,0.0036533037850248196
2023-05-01,0.004201922820074477,-0.001598851016665126,-0.010469917127064243,0.0036533037850248196
2023-06-01,0.0042115778819378225,-0.0031363636620895807,0.043346371474777934,0.0036533037850248196
2023-07-01,0.004352268874882048,0.00503711204320223,0.03312105125149811,0.005964355736237215
2023-08-01,0.00435226887488227,0.0032756614594386946,-0.011431162746225354,0.005964355736237215
2023-09-01,0.0042115778819376,-0.009023463321861547,-0.03681321868352683,0.005964355736237215
2023-10-01,0.00435226887488227,-0.003127670488983325,-0.03249120293387131,0.0016638965793120963
2023-11-01,0.0042115778819376,0.026724940318833434,0.04598722218479656,0.0016638965793120963
2023-12-01,0.004352268874882048,0.024415073793931485,0.0505186221477405,0.0016638965793120963
2024-01-01,0.004352268874882048,2.05556634349513e-05,0.011259541919185212,0.0019960132802336883
2024-02-01,0.004070906597173796,-0.0034745023692543953,0.025326652593160137,0.0019960132802336883
2024-03-01,0.004352268874882048,0.00973246769985514,0.049836775839950276,0.0019960132802336883
2024-04-01,0.0042115778819378225,-0.008935760481186605,-0.019152462565570127,0.001331559495668655
2024-05-01,0.004352268874882048,0.0073876988096062135,0.006198828483119367,0.001331559495668655
2024-06-01,0.0042115778819378225,0.007362484623556931,-0.0030075337291762816,0.001331559495668655
2024-07-01,0.004352268874882048,0.014432380595101435,0.06159383195767787,0.0019960132802336883
2024-08-01,0.004234627395755197,0.009559223897160019,-0.0172377323317785,0.0019960132802336883
2024-09-01,0.004015446068190709,0.008800540119579425,0.011849229294319974,0.0019960132802336883
2024-10-01,0.003847979601104168,-0.007897630869520778,0.01567074054075346,0.0016638965793120963
2024-11-01,0.0035692889469938205,0.008992634646023179,0.047320312829476796,0.0016638965793120963
2024-12-01,0.0033343408601644864,-0.002976674639837973,-0.009237603064349509,0.0016638965793120963
2025-01-01,0.0033343408601644864,0.0030498978386974684,0.023565328821693488,0.0029910447317695876
2025-02-01,0.0028790488385688207,0.008619340938101905,-0.01314424911515033,0.0029910447317695876
2025-03-01,0.0029240318355789885,-0.0015223735275423644,-0.03739481275163825,0.0029910447317695876
